database,group_name,group_description,group_stageDimName,group_financeDimName,group_accessGroup,name,type,description,outputValue,flipSign,ruleExpression
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40202-,TransformOneToOne,SALES DISCOUNTS,4100020,true,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40301-,TransformOneToOne,FREIGHT OUT,6010000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40302-,TransformOneToOne,MISC - INVOICE REVEN,6010000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40303-,TransformOneToOne,FREIGHT IN,6010000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40304-,TransformOneToOne,SELLING EXP.- SAMPLE,6520050,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40304-5130,TransformOneToOne,SELLING EXP. - SAMPL,6520050,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40305-5130,TransformOneToOne,SELLING EXP. - TRADE,6520070,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40306-,TransformOneToOne,FREIGHT OUT (CIF),6010000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40307-5130,TransformOneToOne,SELLING EXP. - SALAR,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40308-5130,TransformOneToOne,SELLING EXP. - WELFA,6210030,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40309-5130,TransformOneToOne,SELLING EXP. - TRAVE,6220010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40310-5130,TransformOneToOne,SELLING EXP. - ENTER,6220030,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40311-5130,TransformOneToOne,SELLING EXP. -QUOTA,6420020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-40312-5130,TransformOneToOne,SELLING EXP. - PACKA,6520050,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50101-,TransformOneToOne,COGS-LIC/AG/DGLE,5000000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50102-,TransformOneToOne,COGS-MAG,5000000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50103-,TransformOneToOne,COGS-OTHER,5000000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50104-,TransformOneToOne,COS-JV INTERCO,5800000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50104-0001,TransformOneToOne,Cost of Sales - Duty,6010010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50104-0022,TransformOneToOne,COS-JV INTERCO - SMB,5800000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50104-0023,TransformOneToOne,COS-JV INTERCO - WF,5800000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50105-,TransformOneToOne,COST OF SALES-Toll,5800000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50106-,TransformOneToOne,COST OF SALES-VAT,5000000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50107-,TransformOneToOne,COST OF SALES-MAF IN,5800000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50108-,TransformOneToOne,COGS-TAX&ASSO.CHARGE,6420000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50108-0001,TransformOneToOne,TAX,6420000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2300,TransformOneToOne,WATER-MAG-CGA,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2301,TransformOneToOne,WATER-CGA-CWAE,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2307,TransformOneToOne,WATER USED-MAG,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2308,TransformOneToOne,WATER USED-FD,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2309,TransformOneToOne,WATER USED-Blend,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2310,TransformOneToOne,WATER-GEN O/H,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2311,TransformOneToOne,WATER-CGA-CA,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2312,TransformOneToOne,WATER-CGA-EXT,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2313,TransformOneToOne,WATER-AG-CWAE,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2314,TransformOneToOne,WATER-AG-EXT,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2315,TransformOneToOne,WATER-CMAG-CGA,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2316,TransformOneToOne,WATER-MAG-CMAG,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2317,TransformOneToOne,WATER-DTDG-CGA,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2318,TransformOneToOne,WATER-DTDG-CMAG,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2319,TransformOneToOne,WATER-GACA-CGA,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2320,TransformOneToOne,WATER-FD-DTDG,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2321,TransformOneToOne,WATER-FD-GACA,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2322,TransformOneToOne,WATER-MSW-MDTDG,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2323,TransformOneToOne,WATER-DGLE,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2324,TransformOneToOne,WATER-WETBLEND,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2325,TransformOneToOne,WATER-DRYBLEND,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2326,TransformOneToOne,WATER-GYE/R21LIQ,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2327,TransformOneToOne,WATER-GYE/R21SD,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2328,TransformOneToOne,WATER-CGA BLD,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2329,TransformOneToOne,WATER-MDTDG BLD,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2330,TransformOneToOne,WATER-TOLL DTDG,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50200-2331,TransformOneToOne,WATER-TOLL OTHERDTDG,6120020,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2300,TransformOneToOne,STEAM-MAG-CGA,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2301,TransformOneToOne,STEAM-CGA-CWAE,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2307,TransformOneToOne,STEAM USED-MAG,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2309,TransformOneToOne,STEAM USED-BLEND,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2310,TransformOneToOne,STEAM-GEN O/H,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2311,TransformOneToOne,STEAM-CGA-CA,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2312,TransformOneToOne,STEAM-CGA-EXT,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2313,TransformOneToOne,STEAM-AG-CWAE,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2314,TransformOneToOne,STEAM-AG-EXT,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2315,TransformOneToOne,STEAM-CMAG-CGA,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2316,TransformOneToOne,STEAM-MAG-CMAG,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2317,TransformOneToOne,STEAM-DTDG-CGA,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2318,TransformOneToOne,STEAM-DTDG-CMAG,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2319,TransformOneToOne,STEAM-GACA-CGA,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2320,TransformOneToOne,STEAM-FD-DTDG,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2321,TransformOneToOne,STEAM-FD-GACA,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2322,TransformOneToOne,STEAM-MSW-MDTDG,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2323,TransformOneToOne,STEAM-DGLE,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2324,TransformOneToOne,STEAM-WETBLEND,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2325,TransformOneToOne,STEAM-DRYBLEND,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2326,TransformOneToOne,STEAM-GYE/R21LIQ,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2327,TransformOneToOne,STEAM-GYE/R21SD,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2328,TransformOneToOne,STEAM-CGA BLD,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2329,TransformOneToOne,STEAM-MDTDG BLD,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2330,TransformOneToOne,STEAM-TOLL DTDG,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50202-2331,TransformOneToOne,STEAM-TOLL OTHERDTDG,6120010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2300,TransformOneToOne,ELECTRIC-MAG-CGA,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2301,TransformOneToOne,ELECTRIC-CGA-CWAE,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2307,TransformOneToOne,ELECTRICITY-MAG,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2308,TransformOneToOne,ELECTRICITY-FD,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2309,TransformOneToOne,ELECTRICITYF-BLEND,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2310,TransformOneToOne,ELECTRIC-GEN O/H,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2311,TransformOneToOne,ELECTRIC-CGA-CA,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2312,TransformOneToOne,ELECTRIC-CGA-EXT,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2313,TransformOneToOne,ELECTRIC-AG-CWAE,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2314,TransformOneToOne,ELECTRIC-AG-EXT,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2315,TransformOneToOne,ELECTRIC-CMAG-CGA,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2316,TransformOneToOne,ELECTRIC-MAG-CMAG,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2317,TransformOneToOne,ELECTRIC-DTDG-CGA,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2318,TransformOneToOne,ELECTRIC-DTDG-CMAG,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2319,TransformOneToOne,ELECTRIC-GACA-CGA,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2320,TransformOneToOne,ELECTRIC-FD-DTDG,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2321,TransformOneToOne,ELECTRIC-FD-GACA,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2322,TransformOneToOne,ELECTRIC-MSW-MDTDG,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2323,TransformOneToOne,ELECTRIC-DGLE,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2324,TransformOneToOne,ELECTRIC-WETBLEND,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2325,TransformOneToOne,ELECTRIC-DRYBLEND,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2326,TransformOneToOne,ELECTRIC-GYE/R21LIQ,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2327,TransformOneToOne,ELECTRIC-GYE/R21SD,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2328,TransformOneToOne,ELECTRIC-CGA BLD,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2329,TransformOneToOne,ELECTRIC-MDTDG BLD,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2330,TransformOneToOne,ELECTRIC-TOLL-DTDG,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50203-2331,TransformOneToOne,ELECTRIC-TOLL OTHERD,6120000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2095,TransformOneToOne,Repairs and Maintenance,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2300,TransformOneToOne,REPA&MAIN-MAG-CGA,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2301,TransformOneToOne,REPA&MAIN-CGA-CWAE,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2307,TransformOneToOne,REPA&MAIN-MAG FAC,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2308,TransformOneToOne,REPA&MAIN-CGA FAC,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2309,TransformOneToOne,REPA&MAIN-BLD FAC,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2310,TransformOneToOne,REPA&MAIN-GEN O/H,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2311,TransformOneToOne,REPA&MAIN-CGA-CA,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2312,TransformOneToOne,REPA&MAIN-CGA-EXT,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2313,TransformOneToOne,REPA&MAIN-AG-CWAE,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2314,TransformOneToOne,REPA&MAIN-AG-EXT,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2315,TransformOneToOne,REPA&MAIN-CMAG-CGA,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2316,TransformOneToOne,REPA&MAIN-MAG-CMAG,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2317,TransformOneToOne,REPA&MAIN-DTDG-CGA,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2318,TransformOneToOne,REPA&MAIN-DTDG-CMAG,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2319,TransformOneToOne,REPA&MAIN-GACA-CGA,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2320,TransformOneToOne,REPA&MAIN-FD-DTDG,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2321,TransformOneToOne,REPA&MAIN-FD-GACA,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2322,TransformOneToOne,REPA&MAIN-MSW-MDTDG,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2323,TransformOneToOne,REPA&MAIN-DGLE,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2324,TransformOneToOne,REPA&MAIN-WETBLEND,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2325,TransformOneToOne,REPA&MAIN-DRYBLEND,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2326,TransformOneToOne,REPA&MAIN-GYE/R21LIQ,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2327,TransformOneToOne,REPA&MAIN-GYE/R21SD,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2328,TransformOneToOne,REPA&MAIN-CGA BLD,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2329,TransformOneToOne,REPA&MAIN-MDTDG BLD,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2330,TransformOneToOne,REPA&MAIN-TOLL DTDG,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50204-2331,TransformOneToOne,REPA&MAIN-TOLL OTHER,6330010,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2095,TransformOneToOne,ZFTZ Direct Labor salary,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2300,TransformOneToOne,FAC-LABOR-MAG-CGA,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2301,TransformOneToOne,FAC-LABOR-CGA-CWAE,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2307,TransformOneToOne,FAC-LABOR-MAG FAC,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2308,TransformOneToOne,FAC-LABOR-CGA FAC,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2309,TransformOneToOne,FAC-LABOR-BLD FAC,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2310,TransformOneToOne,FAC-LABOR-GEN O/H,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2311,TransformOneToOne,FAC-LABOR-CGA-CA,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2312,TransformOneToOne,FAC-LABOR-CGA-EXT,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2313,TransformOneToOne,FAC-LABOR-AG-CWAE,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2314,TransformOneToOne,FAC-LABOR-AG-EXT,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2315,TransformOneToOne,FAC-LABOR-CMAG-CGA,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2316,TransformOneToOne,FAC-LABOR-MAG-CMAG,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2317,TransformOneToOne,FAC-LABOR-DTDG-CGA,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2318,TransformOneToOne,FAC-LABOR-DTDG-CMAG,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2319,TransformOneToOne,FAC-LABOR-GACA-CGA,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2320,TransformOneToOne,FAC-LABOR-FD-DTDG,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2321,TransformOneToOne,FAC-LABOR-FD-GACA,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2322,TransformOneToOne,FAC-LABOR-MSW-MDTDG,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2323,TransformOneToOne,FAC-LABOR-DGLE,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2324,TransformOneToOne,FAC-LABOR-WETBLEND,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2325,TransformOneToOne,FAC-LABOR-DRYBLEND,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2326,TransformOneToOne,FAC-LABOR-GYE/R21LIQ,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2327,TransformOneToOne,FAC-LABOR-GYE/R21SD,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2328,TransformOneToOne,FAC-LABOR-CGA BLD,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2329,TransformOneToOne,FAC-LABOR-MDTDG BLD,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2330,TransformOneToOne,FAC-LABOR-TOLL DTDG,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50205-2331,TransformOneToOne,FAC-LABOR-TOLL OTHER,6210000,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50206-2095,TransformOneToOne,ZFTZ Direct Labor welfare,6210030,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50206-2300,TransformOneToOne,FAC-WELF-MAG-CGA,6210030,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50206-2301,TransformOneToOne,FAC-WELF-CGA-CWAE,6210030,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50206-2307,TransformOneToOne,FAC-WELF-MAG FAC,6210030,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50206-2308,TransformOneToOne,FAC-WELF-CGA FAC,6210030,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50206-2309,TransformOneToOne,FAC-WELF-BLD FAC,6210030,false,
CHINA,A_Chempax_China,A_Chempax_China,Ac,DetailAccount,Everyone,72-70-50206-2310,TransformOneToOne,FAC-WELF-GEN O/H,6210030,false,
